antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,kulczynski,zhangs_metric,jaccard,certainty
"Jaggery, Root Vegetables",Other Vegetables,0.017219655606887863,0.4300713985720286,0.01133977320453591,0.6585365853658537,1.531226181402439,0.003934091834752973,1.6690766184676307,0.34245188643292684,0.3530072807850585,0.026011560693641616,0.40086632996027827
"Other Rice Products, Other Vegetables",Root Vegetables,0.026739465210695788,0.4232115357692846,0.017219655606887863,0.643979057591623,1.5216481668464978,0.005903205469419942,1.6200970098245093,0.342333557905967,0.352236474033325,0.03979294726625688,0.38275301174198134
"Beans, Sooji & Rava, Whole Spices",Root Vegetables,0.022399552008959822,0.4232115357692846,0.014559708805823884,0.65,1.5358749586503475,0.0050799599995680345,1.6479670406591869,0.34220145550777376,0.3568997235043348,0.03377720038973693,0.39319174757281555
"Moong Dal, Other Dals, Root Vegetables, Whole Spices",Beans,0.015959680806383873,0.39717205655886884,0.010499790004199917,0.6578947368421053,1.6564476930783074,0.004161050756305328,1.7621124500586915,0.342165556648053,0.4027258500497937,0.026077885952712102,0.43249932774341804
"Other Vegetables, Urad Dal",Other Dals,0.04857902841943161,0.22987540249195015,0.027439451210975782,0.5648414985590778,2.4571637175441494,0.016272327500391055,1.7697565253992935,0.3421040623124256,0.6233063266507309,0.10931399888455104,0.4349505224881827
"Other Dals, Other Vegetables, Root Vegetables, Urad Dal",Toor Dal,0.016799664006719867,0.15385692286154276,0.010359792804143918,0.6166666666666667,4.008052775250228,0.007775048194962183,2.2073297664481495,0.3420003033060358,0.7633259059999769,0.0646288209606987,0.5469639311714097
"Moong Dal, Sooji & Rava, Toor Dal",Urad Dal,0.018619627607447852,0.10261794764104717,0.010779784404311914,0.5789473684210527,5.641774969483737,0.008869076433395035,2.131282374352513,0.34199755869893017,0.8383607832965894,0.09759188846641319,0.530798916167173
"Other Dals, Raw Rice, Sugar",Urad Dal,0.02155956880862383,0.10261794764104717,0.012179756404871903,0.564935064935065,5.5052266969047325,0.009967357701704989,2.062639344228041,0.3418126893570277,0.8363865713444608,0.10875,0.5151842697084508
"Banana, Beans, Raw Rice",Root Vegetables,0.01637967240655187,0.4232115357692846,0.010779784404311914,0.6581196581196581,1.5550607733869395,0.0038477180897373234,1.6871062578748426,0.3417955220800077,0.36288220745949185,0.025138752856676463,0.4072691062982325
"Banana, Beans, Namkeen",Root Vegetables,0.020859582808343834,0.4232115357692846,0.013579728405431892,0.6510067114093959,1.5382537014876994,0.0047517123296061305,1.6527207917380111,0.34154702093791,0.3573666972279627,0.031544715447154474,0.3949371212614842
"Beans, Cream Biscuits",Other Vegetables,0.02631947361052779,0.4300713985720286,0.016939661206775865,0.6436170212765957,1.496535280917553,0.005620408381416579,1.5992026428128152,0.34150252105496454,0.3407584768672279,0.038547308059891684,0.37468837705200764
"Beans, Other Vegetables, Whole Spices",Gourd & Cucumber,0.054178916421671566,0.3009939801203976,0.03135937281254375,0.578811369509044,1.9229998197223728,0.015051845120174458,1.6596032496527986,0.34149870801033594,0.5074735156051764,0.09684392563769997,0.39744634736693396
"Raw Peanuts, Root Vegetables",Beans,0.02785944281114378,0.39717205655886884,0.01777964440711186,0.6381909547738693,1.6068375008634996,0.0067146522112256895,1.6661494547886821,0.3414782761179886,0.3884824376791611,0.043657614300446894,0.39981374592423324
"Sooji & Rava, Toor Dal",Urad Dal,0.04143917121657567,0.10261794764104717,0.02015959680806384,0.4864864864864865,4.740754396961765,0.01590719410587289,1.7475334703832242,0.3414697098189595,0.8231747886341141,0.16271186440677968,0.427764894379559
"Beans, Moong Dal, Urad Dal",Root Vegetables,0.015959680806383873,0.4232115357692846,0.010499790004199917,0.6578947368421053,1.5545293103748457,0.003745468979742623,1.6859970492897838,0.3413522642199279,0.36250391236306734,0.02449379490529066,0.4068791517629025
"Moong Dal, Toor Dal, Whole Spices",Urad Dal,0.024359512809743807,0.10261794764104717,0.013439731205375893,0.5517241379310345,5.376487745213342,0.010940007995304184,2.0018522706468946,0.3413463800159947,0.8343288133161141,0.1183723797780518,0.5004626391952229
"Root Vegetables, Sooji & Rava, Whole Spices",Beans,0.02253954920901582,0.39717205655886884,0.014559708805823884,0.6459627329192547,1.6264052877131603,0.005607629692569246,1.7027245420003883,0.34131058746773446,0.39402832558447,0.0359364201796821,0.4127059454812438
"Beans, Other Dals, Urad Dal",Root Vegetables,0.025899482010359794,0.4232115357692846,0.016659666806663868,0.6432432432432432,1.5199095224897408,0.005698707249430541,1.6167555436770051,0.3413040562891704,0.35116098753384656,0.038523794108125606,0.3814773025452637
"Banana, Moong Dal, Root Vegetables",Other Vegetables,0.020859582808343834,0.4300713985720286,0.013579728405431892,0.6510067114093959,1.5137177537751676,0.004608618453418416,1.6330646463993794,0.34129111612136465,0.3466048955068999,0.031049935979513443,0.3876543698347617
"Avalakki / Poha, Urad Dal",Whole Spices,0.019599608007839844,0.19935601287974242,0.012179756404871903,0.6214285714285714,3.1171799759229533,0.00827245669842308,2.1149086452233217,0.34126203852327447,0.6927753458698325,0.058903182125930945,0.5271663377713387
"Other Vegetables, Sugar, Whole Spices",Root Vegetables,0.023379532409351814,0.4232115357692846,0.015119697606047878,0.6467065868263472,1.528093003539728,0.005225209789518334,1.6326046360428719,0.341216343363554,0.3538627144920149,0.03504218040233614,0.38748183245160145
"Gourd & Cucumber, Namkeen",Other Vegetables,0.03625927481450371,0.4300713985720286,0.02281954360912782,0.6293436293436294,1.4633468569015444,0.007225466578446676,1.5376198726025483,0.3412017625884814,0.328547926551477,0.0514520202020202,0.3496442015233468
"Boiled Rice, Urad Dal",Toor Dal,0.020719585608287835,0.15385692286154276,0.012459750804983901,0.6013513513513513,3.9085101935420408,0.009271899120326428,2.122528396889689,0.3411670314536556,0.759892700243352,0.07685664939550951,0.5288637827105729
"Beans, Moong Dal, Urad Dal",Other Vegetables,0.015959680806383873,0.4300713985720286,0.010499790004199917,0.6578947368421053,1.5297337582236843,0.003635987759035243,1.6659451426356089,0.34115439967105265,0.3519078104993597,0.024108003857280617,0.3997401388511811
"Maida, Root Vegetables",Other Vegetables,0.025899482010359794,0.4300713985720286,0.016659666806663868,0.6432432432432432,1.4956661739864863,0.005521040356177337,1.5975271403662834,0.3409901112049549,0.3402129463455402,0.03792224346717654,0.37403254396622115
"Beans, Other Dals, Other Vegetables, Sugar",Root Vegetables,0.018199636007279855,0.4232115357692846,0.011899762004759906,0.6538461538461539,1.5449629761571542,0.004197466099677027,1.6662777855554,0.34098195882846893,0.3592739534142475,0.02770534550195567,0.39985997012696045
"Banana, Other Dals, Toor Dal",Other Vegetables,0.02155956880862383,0.4300713985720286,0.013999720005599889,0.6493506493506493,1.509867086038961,0.004727566095465154,1.6253519374056962,0.34095136634199136,0.3451309200171698,0.03198976327575176,0.3847486338274842
"Other Dals, Other Vegetables, Urad Dal",Beans,0.027439451210975782,0.39717205655886884,0.01749965000699986,0.6377551020408163,1.6057401106371345,0.0066014667386898665,1.6641447452741087,0.3409078647320754,0.3878773571325752,0.04298486932599725,0.3990907324378892
"Other Vegetables, Sugar",Root Vegetables,0.06929861402771945,0.4232115357692846,0.04059918801623968,0.5858585858585859,1.384316202046933,0.01127121514688564,1.3927331209473373,0.3408948900182774,0.29829297896178264,0.08983890954151179,0.28198734922035895
"Gourd & Cucumber, Toor Dal, Whole Spices",Beans,0.017359652806943862,0.39717205655886884,0.01133977320453591,0.6532258064516129,1.6446922578371064,0.004445004198054076,1.7383875578302388,0.34088854651096684,0.3989084302044363,0.028125,0.4247542813478566
"Beans, Sugar",Other Vegetables,0.06719865602687947,0.4300713985720286,0.03961920761584768,0.5895833333333332,1.3708964029947914,0.010718987636206951,1.3886585212458185,0.3408528645833333,0.29004061774612067,0.08657081676353624,0.2798805576025545
"Avalakki / Poha, Moong Dal",Whole Spices,0.019879602407951842,0.19935601287974242,0.012319753604927902,0.6197183098591549,3.108601044469061,0.008356635331244096,2.1053971513162324,0.34075803133407184,0.6920699640311123,0.05953991880920163,0.5250302303416582
"Beans, Other Dals, Root Vegetables, Sugar",Other Vegetables,0.018199636007279855,0.4300713985720286,0.011899762004759906,0.6538461538461539,1.5203200120192306,0.004072619093607208,1.6464604041252509,0.3407577123397436,0.34858791655832444,0.027269810715431504,0.392636471855337
"Other Dals, Raw Rice, Sugar",Toor Dal,0.02155956880862383,0.15385692286154276,0.012879742405151898,0.5974025974025974,3.8828450893964996,0.009562653490035338,2.1017102238600387,0.3405575316403342,0.7588166497664031,0.07924203273040482,0.5241970141043603
"Banana, Other Vegetables, Sugar",Root Vegetables,0.01889962200755985,0.4232115357692846,0.012319753604927902,0.6518518518518519,1.5402506707832544,0.004321215549649529,1.656732822790353,0.34048100366327294,0.3575118695516813,0.028664495114006518,0.39640237324703353
"Gourd & Cucumber, Other Dals, Other Vegetables, Whole Spices",Root Vegetables,0.01889962200755985,0.4232115357692846,0.012319753604927902,0.6518518518518519,1.5402506707832544,0.004321215549649529,1.656732822790353,0.34048100366327294,0.3575118695516813,0.028664495114006518,0.39640237324703353
"Gourd & Cucumber, Other Dals, Sugar",Beans,0.020999580008399833,0.39717205655886884,0.013579728405431892,0.6466666666666666,1.6281776524497706,0.005239282026623222,1.706116821059805,0.3404288567735871,0.3940921775973322,0.033564013840830444,0.4138736646539711
"Liquid Soaps & Bars, Root Vegetables",Beans,0.016939661206775865,0.39717205655886884,0.011059778804423912,0.6528925619834711,1.6438532147507698,0.004331818725518252,1.7367185989613545,0.3403694392575093,0.3984223182835861,0.027440083362278572,0.42420147938874453
"Avalakki / Poha, Other Dals, Toor Dal",Sooji & Rava,0.017219655606887863,0.13117737645247096,0.010359792804143918,0.6016260162601627,4.586354999088945,0.008100963558217286,2.1809220958437976,0.3403007349177014,0.7956629706629706,0.07505070993914807,0.541478349040661
"Organic F&V, Other Vegetables",Root Vegetables,0.08231835363292735,0.4232115357692846,0.046899062018759624,0.5697278911564625,1.3462012327259714,0.012060985155769373,1.3405202251686188,0.3402724801465409,0.2802377130366474,0.10225885225885224,0.2540209530414106
"Banana, Gourd & Cucumber, Other Dals, Other Vegetables",Beans,0.015399692006159876,0.39717205655886884,0.01007979840403192,0.6545454545454547,1.6480148684589997,0.00396347105957223,1.745028257329591,0.33996218797064764,0.3993593693224008,0.025043478260869563,0.4269433771059411
"Namkeen, Root Vegetables",Beans,0.05725885482290354,0.39717205655886884,0.034019319613607726,0.5941320293398533,1.4959059166635784,0.011277702487389421,1.4852808967917028,0.3398929445254078,0.3516434627545738,0.08091908091908091,0.32672668034709057
"Other Dals, Sooji & Rava, Toor Dal",Whole Spices,0.024779504409911803,0.19935601287974242,0.01497970040599188,0.6045197740112994,3.032362883260331,0.010039757205695868,2.024485510289794,0.3398301117247508,0.6872539786036852,0.071619812583668,0.5060473414517769
"Banana, Root Vegetables, Toor Dal",Beans,0.024499510009799805,0.39717205655886884,0.015679686406271875,0.64,1.6113923158265773,0.005949165630995094,1.6745220651142534,0.3397391610856539,0.3889476894374282,0.03862068965517241,0.4028146771946121
"Beans, Moong Dal, Toor Dal",Other Vegetables,0.023239535209295815,0.4300713985720286,0.01497970040599188,0.644578313253012,1.49877047251506,0.004985040996366126,1.6035279294414106,0.3397045212098393,0.3407042364832914,0.03417438518045352,0.3763750654793084
"Banana, Other Vegetables, Sooji & Rava",Root Vegetables,0.016939661206775865,0.4232115357692846,0.011059778804423912,0.6528925619834711,1.5427097486761279,0.0038907187696929253,1.6617000993313469,0.33951277123321755,0.3578518147305575,0.02577487765089723,0.39820669180775103
"Banana, Other Dals, Urad Dal",Other Vegetables,0.015819683606327874,0.4300713985720286,0.010359792804143918,0.6548672566371682,1.522694275442478,0.0035561993506034962,1.6513315887528404,0.3394778991519174,0.34878705163200185,0.02378656380585021,0.39442810468172246
"Exotic Vegetables, Other Dals, Root Vegetables",Other Vegetables,0.015819683606327874,0.4300713985720286,0.010359792804143918,0.6548672566371682,1.522694275442478,0.0035561993506034962,1.6513315887528404,0.3394778991519174,0.34878705163200185,0.02378656380585021,0.39442810468172246
"Moong Dal, Other Vegetables, Urad Dal",Root Vegetables,0.018059638807223857,0.4232115357692846,0.011759764804703907,0.6511627906976745,1.538622498826824,0.004116717329660127,1.653460264128051,0.33947487864357756,0.35650637500509186,0.027379400260756196,0.39520772183337105
"Beans, Namkeen",Root Vegetables,0.05683886322273555,0.4232115357692846,0.034019319613607726,0.5985221674876847,1.4142387834484063,0.009964457017733505,1.4366632912740518,0.3394529461321983,0.3105575682720141,0.07627118644067796,0.303942680185566
"Banana, Beans, Other Dals, Root Vegetables",Other Vegetables,0.022119557608847824,0.4300713985720286,0.014279714405711887,0.6455696202531646,1.5010754549050631,0.004766725329080146,1.608012839743205,0.3393863726265823,0.3413617415470125,0.03260869565217391,0.37811441843978244
"Raw Rice, Root Vegetables, Sugar",Beans,0.016099678006439872,0.39717205655886884,0.010499790004199917,0.6521739130434783,1.6420438000950177,0.004105447780446603,1.7331303373932523,0.33930514474873946,0.39740087269967744,0.02606882168925965,0.42300934994648515
"Banana, Gourd & Cucumber, Other Dals, Other Vegetables",Root Vegetables,0.015399692006159876,0.4232115357692846,0.01007979840403192,0.6545454545454547,1.5466153429765739,0.003562471099731023,1.669650817509966,0.3391814272396476,0.3589546108030397,0.023521724926494614,0.40107237422771425
"Moong Dal, Other Vegetables, Sugar",Root Vegetables,0.01763964720705586,0.4232115357692846,0.011479770404591909,0.6507936507936508,1.5377502638501648,0.004014468219665427,1.6517124202970488,0.3389595114702624,0.3559786859091336,0.02673622432344311,0.39456773000462325
"Beans, Gourd & Cucumber, Sugar",Root Vegetables,0.030099398012039758,0.4232115357692846,0.01903961920761585,0.6325581395348838,1.4946618560032006,0.0063012067492095505,1.569740757083593,0.3387732808160691,0.34122295713897577,0.043842682140554486,0.36295213366448426
"Other Vegetables, Raw Rice, Toor Dal",Beans,0.015679686406271875,0.39717205655886884,0.010219795604087919,0.6517857142857143,1.6410663930711515,0.003992262307910778,1.7311981965488898,0.3387585603504708,0.3968628169184219,0.025382475660639777,0.42236538716740757
"Beans, Organic F&V, Other Vegetables",Root Vegetables,0.04129917401651967,0.4232115357692846,0.025479490410191798,0.6169491525423729,1.4577796217698213,0.008001203548657576,1.5057751942306288,0.3385771234097905,0.3275529231282737,0.058035714285714295,0.3358902418956723
"Raw Peanuts, Urad Dal",Toor Dal,0.01749965000699986,0.15385692286154276,0.010639787204255916,0.608,3.9517233848953595,0.007947344903024942,2.1585282580062684,0.3385768880800728,0.7602499587526811,0.0662020905923345,0.5367213765718067
"Sooji & Rava, Sugar, Whole Spices",Toor Dal,0.019319613607727847,0.15385692286154276,0.011619767604647908,0.6014492753623188,3.9091466550619143,0.008647311304088912,2.123049902638311,0.3384862391370284,0.758850390856789,0.07192374350086655,0.5289795125600668
Other Flours,Sooji & Rava,0.016799664006719867,0.13117737645247096,0.01007979840403192,0.6,4.573959445037353,0.007876062554347401,2.1720565588688223,0.3384204909284952,0.7947221035644785,0.0730964467005076,0.5396068320979697
"Toor Dal, Whole Spices",Urad Dal,0.05641887162256755,0.10261794764104717,0.024639507209855804,0.43672456575682383,4.255830249933141,0.018849918395724204,1.5931496348046608,0.33841685313762065,0.8107710075532776,0.18333333333333332,0.3723125699221518
Urad Dal,"Toor Dal, Whole Spices",0.10261794764104717,0.05641887162256755,0.024639507209855804,0.24010914051841747,4.255830249933141,0.018849918395724204,1.2417324364464237,0.33841685313762065,0.8525111686285632,0.18333333333333332,0.19467352978086885
"Banana, Moong Dal, Other Dals",Other Vegetables,0.019459610807783845,0.4300713985720286,0.0125997480050399,0.6474820143884892,1.5055221447841725,0.004230725969268939,1.6167362367038371,0.3383894446942446,0.34244241385874735,0.028836911246395383,0.38146991618201376
"Moong Dal, Raw Rice, Toor Dal",Whole Spices,0.016099678006439872,0.19935601287974242,0.01007979840403192,0.6260869565217392,3.1405471421592575,0.0068702307880203865,2.141257174856503,0.3383243771372741,0.6927369885537215,0.04907975460122699,0.5329846355017981
"Beans, Raw Rice, Sugar",Other Dals,0.017359652806943862,0.22987540249195015,0.010919781604367913,0.6290322580645161,2.7364052493025817,0.0069292244282511805,2.0759880454564823,0.3382676515657538,0.6457673494288396,0.04620853080568721,0.5183016577631047
"Banana, Beans, Other Dals",Other Vegetables,0.031779364412711744,0.4300713985720286,0.02001959960800784,0.629955947136564,1.4647706153634363,0.006352203909302747,1.5401641967160662,0.3382527131516153,0.327713784191517,0.04531051964512041,0.3507185778424162
"Moong Dal, Other Vegetables, Root Vegetables, Whole Spices",Beans,0.01637967240655187,0.39717205655886884,0.010639787204255916,0.6495726495726496,1.6354943376444964,0.004134239028785153,1.7202651068929844,0.3381807555230185,0.3950346082970021,0.02640722724113968,0.41869424893112767
"Other Vegetables, Raw Peanuts",Beans,0.026039479210415793,0.39717205655886884,0.01651966960660787,0.6344086021505376,1.5973142915619634,0.006177516096885119,1.6489117276478,0.3380009172190827,0.3839469087347703,0.040619621342512915,0.3935393973899884
"Root Vegetables, Sunflower Oils",Beans,0.03639927201455971,0.39717205655886884,0.02253954920901582,0.6192307692307693,1.5590995363466285,0.00808277548574746,1.5831844979262033,0.33799042867601203,0.3721501259291278,0.05483651226158038,0.36836167780199364
"Banana, Other Vegetables, Toor Dal",Root Vegetables,0.02407951840963181,0.4232115357692846,0.015399692006159876,0.6395348837209301,1.5111470970620589,0.005208962039434837,1.600122836252952,0.33796128903214884,0.34659694057198,0.03565640194489465,0.3750479792278165
"Beans, Other Dals, Other Vegetables, Toor Dal",Root Vegetables,0.02407951840963181,0.4232115357692846,0.015399692006159876,0.6395348837209301,1.5111470970620589,0.005208962039434837,1.600122836252952,0.33796128903214884,0.34659694057198,0.03565640194489465,0.3750479792278165
"Other Dals, Sooji & Rava, Whole Spices",Moong Dal,0.02659946801063979,0.13285734285314293,0.01497970040599188,0.5631578947368421,4.238816482724197,0.011445765764791102,1.985025359733769,0.3379540790860185,0.7849647365287089,0.10368217054263566,0.4962280984993967
"Beans, Raw Rice, Toor Dal",Root Vegetables,0.017919641607167858,0.4232115357692846,0.011619767604647908,0.6484375,1.532182951538207,0.004035968559643228,1.6406427427007015,0.33794683468408865,0.35367414061091124,0.027053455019556714,0.39048278216019416
"Root Vegetables, Urad Dal, Whole Spices",Other Dals,0.018339633207335854,0.22987540249195015,0.011479770404591909,0.6259541984732825,2.7230151277068555,0.007263939839500844,2.0589045361949907,0.3379466485667265,0.6445814144393583,0.04849201655824956,0.5143048245218427
"Gourd & Cucumber, Namkeen, Root Vegetables",Beans,0.02001959960800784,0.39717205655886884,0.012879742405151898,0.6433566433566433,1.619843674126367,0.0049285168573542995,1.6902822727859168,0.33789263257010876,0.39047360248447205,0.03185595567867036,0.40838283871261105
"Other Dals, Other Vegetables, Sooji & Rava",Root Vegetables,0.026879462410751787,0.4232115357692846,0.017079658406831864,0.6354166666666666,1.501416225603705,0.005703959839324844,1.5820483590328192,0.3378869638328371,0.3431868512845186,0.03944390559327514,0.36790807038834944
"Gourd & Cucumber, Toor Dal",Other Dals,0.046899062018759624,0.22987540249195015,0.02631947361052779,0.5611940298507463,2.441296562255713,0.01553853285247049,1.7550458514639231,0.3378442743650808,0.6194323949296198,0.10508664058133037,0.4302143165286095
"Banana, Exotic Vegetables, Root Vegetables",Other Vegetables,0.023379532409351814,0.4300713985720286,0.01497970040599188,0.6407185628742514,1.489795799026946,0.004924832204741875,1.5863012739745201,0.33777464602045904,0.3366374967847036,0.03416347381864623,0.36960272527899235
"Beans, Cream Biscuits, Root Vegetables",Other Vegetables,0.017919641607167858,0.4300713985720286,0.011619767604647908,0.6484375,1.5077438354492188,0.003913042276743713,1.6211302440617854,0.3377278645833333,0.34290204295442633,0.026628168110362525,0.3831464167280766
"Beans, Raisins",Other Vegetables,0.017919641607167858,0.4300713985720286,0.011619767604647908,0.6484375,1.5077438354492188,0.003913042276743713,1.6211302440617854,0.3377278645833333,0.34290204295442633,0.026628168110362525,0.3831464167280766
"Other Dals, Urad Dal","Moong Dal, Toor Dal, Whole Spices",0.05627887442251155,0.024359512809743807,0.011479770404591909,0.20398009950248755,8.373734774403841,0.010108844442178775,1.2256483620327594,0.3376222336592897,0.9330923616312264,0.1659919028340081,0.18410530215902834
"Moong Dal, Toor Dal, Whole Spices","Other Dals, Urad Dal",0.024359512809743807,0.05627887442251155,0.011479770404591909,0.47126436781609193,8.373734774403841,0.010108844442178775,1.7848638679400324,0.3376222336592897,0.902565017901578,0.1659919028340081,0.4397331819181642
"Sooji & Rava, Sugar, Urad Dal",Whole Spices,0.01637967240655187,0.19935601287974242,0.010219795604087919,0.6239316239316239,3.129735666954768,0.006954409420841403,2.1289851475697756,0.33759783443772207,0.6918159166149995,0.04972752043596731,0.5302926367797849
"Banana, Namkeen, Other Vegetables",Root Vegetables,0.018619627607447852,0.4232115357692846,0.012039759204815904,0.6466165413533834,1.5278802364827053,0.004159718009615728,1.6321886328230881,0.3375325511927354,0.35205354476992995,0.028013029315960915,0.3873257172056354
"Beans, Gourd & Cucumber, Other Dals, Whole Spices",Root Vegetables,0.01637967240655187,0.4232115357692846,0.010639787204255916,0.6495726495726496,1.5348651789273688,0.0037077208896813246,1.645957324755944,0.33735661919585175,0.35427996763899505,0.02480417754569191,0.39245083395568836
"Beans, Urad Dal, Whole Spices",Other Dals,0.018619627607447852,0.22987540249195015,0.011619767604647908,0.6240601503759399,2.714775672433215,0.007339573214135606,2.0485314293714127,0.3373041312172026,0.6436295825241051,0.04905437352245864,0.5118454197664677
"Gourd & Cucumber, Moong Dal, Whole Spices",Beans,0.01777964440711186,0.39717205655886884,0.011479770404591909,0.6456692913385826,1.6256664603565372,0.004418192470533901,1.7013144181560813,0.33728653146414506,0.3918343437995383,0.028452463566967384,0.41221917046713785
"Moong Dal, Other Vegetables, Whole Spices",Root Vegetables,0.025759484810303795,0.4232115357692846,0.01637967240655187,0.6358695652173914,1.5024863725927313,0.005477961279357641,1.5840160808724126,0.33728642005494114,0.34327925591038105,0.037864077669902914,0.3686932777543268
"Other Dals, Sooji & Rava, Sugar",Urad Dal,0.02253954920901582,0.10261794764104717,0.012459750804983901,0.5527950310559007,5.386923474532467,0.010146788524400308,2.0066459781915476,0.33710692889766386,0.8331439753587876,0.11055900621118013,0.5016559917055068
"Root Vegetables, Sugar, Whole Spices",Other Vegetables,0.023659526809463812,0.4300713985720286,0.015119697606047878,0.6390532544378698,1.4859236316568045,0.004944411821549371,1.578982518710281,0.3371047522189349,0.33494248478475597,0.03447175231407596,0.36668076552436835
"Gourd & Cucumber, Other Dals, Root Vegetables","Beans, Other Vegetables",0.04619907601847963,0.24415511689766203,0.026179476410471792,0.5666666666666667,2.3209288990825687,0.014899735604615922,1.744257422543857,0.33694571865443423,0.5967052607040174,0.09909909909909911,0.4266901278014447
"Other Rice Products, Urad Dal","Other Dals, Toor Dal",0.021979560408791825,0.07573848523029539,0.011479770404591909,0.5222929936305732,6.896005274497569,0.009815071793202243,1.9347874375845817,0.3369320790703698,0.8742031100528583,0.1331168831168831,0.4831473573921819
"Raw Peanuts, Sugar",Whole Spices,0.01763964720705586,0.19935601287974242,0.010919781604367913,0.6190476190476191,3.105236757624398,0.007403211868563972,2.1016904661906763,0.33691144997324773,0.690137139474463,0.05298913043478261,0.5241925411535484
"Banana, Moong Dal, Root Vegetables",Other Dals,0.020859582808343834,0.22987540249195015,0.012879742405151898,0.6174496644295302,2.6860188508039795,0.008084637411269694,2.013132719801744,0.3367394485363242,0.6410743370093621,0.054149499705709245,0.503261762046925
"Banana, Other Vegetables, Whole Spices",Root Vegetables,0.024639507209855804,0.4232115357692846,0.015679686406271875,0.6363636363636364,1.5036538056716686,0.00525196271939044,1.5861682766344674,0.3367064625748053,0.3434148742028748,0.036281179138321996,0.36954986760812003
"Banana, Root Vegetables, Urad Dal",Other Vegetables,0.015959680806383873,0.4300713985720286,0.010359792804143918,0.6491228070175439,1.509337308114035,0.003495990558979244,1.6242965140697185,0.33660567434210525,0.34293063870528656,0.02377892030848329,0.3843488603601857
"Other Vegetables, Sooji & Rava, Toor Dal",Whole Spices,0.01889962200755985,0.19935601287974242,0.011619767604647908,0.6148148148148148,3.084004369538077,0.007852014316286543,2.078594966562207,0.3365506658343737,0.6887636161082688,0.05623306233062331,0.51890579161081
"Sooji & Rava, Sugar, Toor Dal",Urad Dal,0.02015959680806384,0.10261794764104717,0.01133977320453591,0.5625,5.48149727148704,0.009271036754821393,2.0511589768204637,0.33650238744884037,0.8343890397040847,0.10175879396984926,0.5124707488299532
"Bread, Gourd & Cucumber",Root Vegetables,0.041579168416631666,0.4232115357692846,0.025479490410191798,0.6127946127946129,1.4479629239801257,0.007882706688579377,1.4896189032741087,0.3364998535359105,0.32279617840529334,0.057998725302740604,0.328687359027165
"Other Vegetables, Root Vegetables, Sooji & Rava, Whole Spices",Beans,0.01623967520649587,0.39717205655886884,0.010499790004199917,0.646551724137931,1.6278882500941985,0.0040498448045878785,1.7055619863212494,0.33649405029596585,0.3920743797732555,0.026059763724808897,0.413682992456396
"Gourd & Cucumber, Other Dals, Sooji & Rava",Beans,0.019879602407951842,0.39717205655886884,0.012739745205095899,0.6408450704225352,1.613520034553461,0.004844122633157024,1.6784621170321694,0.3364606035933614,0.38794928824924535,0.03150969529085873,0.404216520675376
"Moong Dal, Sugar, Whole Spices",Toor Dal,0.019459610807783845,0.15385692286154276,0.011619767604647908,0.5971223021582733,3.8810232978312524,0.008625771765679064,2.100247995040099,0.33632275253500565,0.757068250156537,0.07186147186147186,0.5238657518723604
"Exotic Vegetables, Gourd & Cucumber",Other Vegetables,0.04255914881702366,0.4300713985720286,0.026039479210415793,0.6118421052631579,1.422652395148026,0.007736006556643332,1.468290634187316,0.3361944901315789,0.31029343093925255,0.05830721003134796,0.3189359267734553
"Beans, Glucose, Marie & Milk Biscuits",Root Vegetables,0.023519529609407813,0.4232115357692846,0.01497970040599188,0.6369047619047619,1.5049324228533623,0.005025964159423236,1.5885321637829537,0.33615003229210966,0.34359963822731376,0.034695201037613484,0.37048803744798886
"Banana, Other Dals, Root Vegetables",Other Vegetables,0.03513929721405572,0.4300713985720286,0.021839563208735827,0.6215139442231077,1.4451413097609564,0.006727156511048696,1.5058113574570617,0.33614759711155384,0.31924416268583417,0.049257972844963686,0.335906191006057
"Moong Dal, Sooji & Rava, Toor Dal","Other Dals, Whole Spices",0.018619627607447852,0.07699846003079938,0.01007979840403192,0.5413533834586466,7.030704032809296,0.008646115751911477,2.012445980588585,0.3361312371838687,0.8740410524647327,0.11783960720130933,0.5030922520923878
Exotic Vegetables,Other Vegetables,0.12291754164916702,0.4300713985720286,0.06425871482570349,0.5227790432801822,1.2155633809083142,0.011395395779610656,1.1942656612261549,0.3360965528900911,0.20218873396658474,0.1314809510169006,0.1626653662860087
"Avalakki / Poha, Sooji & Rava",Whole Spices,0.025619487610247797,0.19935601287974242,0.015259694806103877,0.5956284153005463,2.987762479277951,0.010152295904102916,1.9799709411217175,0.3360866795603855,0.6827942106928188,0.07276368491321761,0.4949420826179057
"Bread, Root Vegetables",Other Vegetables,0.057118857622847546,0.4300713985720286,0.03387932241355173,0.5931372549019608,1.3791599647671569,0.009314135430857112,1.4007883697747732,0.3359566482843137,0.29157540171915547,0.07473749227918469,0.28611628881471524
"Sooji & Rava, Urad Dal",Whole Spices,0.03275934481310374,0.19935601287974242,0.01889962200755985,0.5769230769230769,2.8939336646499565,0.012368849641066819,1.8924312422842449,0.33586322385479683,0.6766150431803928,0.08864084044648719,0.47157921637725797
"Gourd & Cucumber, Raw Peanuts",Other Vegetables,0.02029959400811984,0.4300713985720286,0.013019739605207897,0.6413793103448275,1.4913321659482757,0.004289464819691426,1.5892239847510738,0.33582637392241377,0.33628502152688783,0.02976952624839949,0.3707620765888241
